Date,City,Temperature,Precipitation,Wind Speed,Humidity
2023-04-20,Phoenix,11.1,21.5,23.2,75.3
2022-12-04,Phoenix,2.2,39.4,29.2,83.4
2020-05-13,Phoenix,6.1,96.1,17.9,50.1
2022-05-24,Chicago,6.0,98.1,13.8,95.4
2023-03-22,Houston,24.6,11.9,9.0,40.6
2023-09-20,Houston,23.8,87.1,20.3,72.7
2021-05-31,Los Angeles,36.5,36.5,19.0,79.2
2021-10-17,Los Angeles,-3.9,89.1,4.9,1.8
2023-01-04,Chicago,11.1,36.1,6.2,98.6
2023-09-08,Phoenix,-9.8,99.3,18.0,82.7
2020-10-08,Los Angeles,35.0,92.5,0.8,18.8
2023-05-16,Los Angeles,4.6,73.1,2.4,90.1
2021-11-03,Houston,7.7,51.6,22.3,56.8
2021-12-31,Houston,34.0,47.9,11.3,5.9
2020-09-10,New York,8.3,66.9,17.2,15.6
2020-07-01,New York,23.4,95.4,26.7,45.9
2021-11-10,Phoenix,10.5,31.9,4.1,92.7
2021-04-18,New York,-6.6,0.5,8.6,26.5
2022-01-24,Houston,15.4,6.7,18.0,82.5
2022-04-19,Houston,12.0,74.2,6.7,71.0
2022-02-22,Los Angeles,2.9,77.0,11.8,92.7
2022-01-28,Chicago,34.2,37.8,1.1,59.6
2022-08-10,Chicago,32.0,23.4,14.0,47.8
2021-03-19,New York,-5.3,88.4,0.9,63.2
2022-11-20,Houston,-2.3,63.8,13.4,20.7
2021-08-30,New York,19.1,82.3,23.6,31.9
2023-04-28,Los Angeles,33.9,1.6,8.4,86.2
2020-03-24,Houston,37.8,56.0,6.8,56.7
2022-01-11,Chicago,15.0,19.5,7.6,82.8
2023-01-02,Chicago,-8.1,96.8,2.2,47.0
2020-08-09,New York,8.0,1.5,29.4,81.0
2020-04-30,Los Angeles,36.5,17.9,6.3,14.9
2022-06-14,Chicago,1.2,62.4,23.3,80.8
2022-08-07,Los Angeles,7.2,93.5,10.0,34.7
2020-08-26,Phoenix,-2.8,90.3,26.3,8.9
2021-11-28,Los Angeles,39.8,15.8,30.0,88.1
2020-03-19,Phoenix,21.3,72.2,14.8,95.3
2022-01-04,Phoenix,-4.0,8.3,26.1,84.3
2021-07-29,New York,1.2,98.9,4.3,73.7
2020-01-03,Houston,1.4,92.7,25.2,17.9
2020-02-28,Phoenix,2.0,91.4,6.0,41.1
2020-05-03,Phoenix,39.4,75.1,25.4,78.3
2021-02-26,Chicago,0.8,10.8,0.8,25.7
2020-07-04,Phoenix,2.7,23.7,16.8,37.5
2023-10-13,Phoenix,26.3,22.5,29.0,84.7
2023-07-17,Phoenix,-8.6,67.0,26.1,7.1
2020-02-01,Phoenix,24.3,62.2,7.2,4.8
2023-04-17,Houston,-3.5,4.6,8.6,84.0
2021-06-23,Chicago,25.8,83.1,8.3,78.4
2023-03-03,Houston,38.0,23.8,21.4,79.3
2020-03-04,Houston,37.6,55.5,13.8,93.5
2022-07-31,Los Angeles,38.5,48.2,20.8,97.2
2023-06-25,New York,8.8,62.4,9.9,15.5
2021-10-14,Los Angeles,29.1,88.7,24.5,32.0
2022-08-08,Chicago,-8.5,48.6,6.9,82.9
2021-04-20,Chicago,11.3,44.1,28.3,72.4
2023-09-06,Houston,31.9,6.1,0.3,11.5
2020-03-05,Los Angeles,15.6,55.6,29.4,63.3
2021-09-13,New York,36.8,31.5,6.1,69.9
2020-02-11,Chicago,22.2,32.1,7.4,77.4
2023-12-14,Los Angeles,4.4,24.3,12.4,70.9
2020-03-20,Los Angeles,-4.8,11.0,1.3,51.0
2023-08-06,Los Angeles,29.4,56.3,19.5,3.8
2021-07-23,Phoenix,17.4,6.1,9.0,87.6
2022-02-10,Chicago,-6.2,74.7,15.7,31.7
2022-07-11,New York,11.4,57.5,16.9,37.5
2023-12-07,Phoenix,19.8,32.5,11.7,14.3
2022-12-15,Houston,33.5,47.4,1.4,19.0
2021-08-31,Houston,8.5,22.3,9.0,43.4
2021-07-19,New York,32.8,56.9,23.4,77.3
2020-07-24,Los Angeles,31.3,71.5,20.2,86.3
2020-02-17,Houston,36.6,59.0,27.3,54.5
2020-11-27,Houston,16.5,89.0,19.8,73.4
2023-11-15,Phoenix,5.1,7.7,0.7,90.1
2023-07-30,Phoenix,21.2,38.1,17.2,68.0
2021-05-09,Phoenix,2.6,67.0,29.2,63.9
2020-11-26,Los Angeles,21.1,16.3,2.2,78.5
2022-08-21,Chicago,3.9,6.6,16.8,20.5
2022-07-06,Chicago,10.9,50.5,28.2,64.5
2023-10-23,Phoenix,-4.3,8.3,7.6,56.0
2022-02-04,New York,6.7,38.9,19.8,64.1
2023-08-04,Houston,6.6,72.5,9.0,79.1
2020-06-17,Chicago,9.1,27.0,28.7,38.7
2021-09-12,New York,8.7,54.4,26.9,25.8
2021-08-12,Houston,26.8,90.4,12.7,36.5
2021-05-16,Chicago,-6.7,37.2,26.9,29.4
2021-05-04,New York,37.3,1.2,0.1,57.1
2020-02-28,Phoenix,24.1,25.0,1.2,60.1
2021-11-18,Los Angeles,34.6,93.8,17.0,86.9
2020-01-22,New York,23.9,22.0,11.7,89.5
2020-07-06,New York,15.8,57.8,5.1,81.1
2023-06-24,Houston,20.7,92.9,28.8,31.6
2021-05-25,Chicago,-6.6,36.0,8.1,54.5
2023-03-02,Los Angeles,15.1,63.9,10.4,41.5
2020-04-18,Houston,-4.2,97.6,15.3,13.9
2021-09-28,Los Angeles,-1.2,28.0,3.1,69.0
2020-07-18,Phoenix,31.4,46.4,23.0,55.0
2020-10-20,Los Angeles,15.8,72.0,16.7,78.2
2022-02-05,Los Angeles,5.2,87.3,20.0,7.8
2021-12-20,Chicago,-6.6,98.1,0.7,63.3
2022-01-18,Los Angeles,-8.3,58.5,9.6,51.1
2021-12-18,Phoenix,23.8,10.5,12.9,7.5
2021-03-19,Houston,11.7,17.9,20.6,23.5
2023-03-25,Chicago,28.5,17.6,11.6,89.1
2022-03-09,Phoenix,23.3,91.4,11.0,33.5
2020-10-13,Chicago,37.8,18.2,14.6,82.0
2022-12-30,Phoenix,30.1,93.4,8.8,4.7
2020-04-13,Phoenix,29.5,64.8,17.7,6.2
2020-07-30,Los Angeles,6.7,60.1,16.2,51.9
2022-03-08,New York,1.2,75.2,12.1,19.5
2022-09-14,Los Angeles,25.6,36.8,16.2,0.1
2020-02-15,Chicago,-7.6,30.0,13.0,71.1
2023-05-20,New York,38.0,7.8,24.4,62.0
2020-06-12,Phoenix,0.7,40.4,13.7,37.4
2022-03-31,Houston,-1.4,46.7,21.5,85.8
2023-09-19,Houston,-6.5,43.3,29.7,95.0
2023-04-07,Houston,-2.6,95.9,25.5,64.9
2022-10-30,Chicago,29.9,72.9,7.7,88.3
2023-05-14,Phoenix,39.8,73.9,19.9,93.2
2023-02-06,New York,4.7,70.1,18.2,97.6
2023-10-14,Houston,35.8,18.1,12.1,48.3
2023-05-05,New York,-3.3,74.1,28.5,24.5
2020-02-11,Chicago,31.0,74.2,18.5,71.0
2022-10-02,Houston,28.7,20.7,1.0,56.6
2022-10-06,Houston,29.7,5.7,9.6,8.0
2021-03-28,Chicago,33.7,1.9,2.8,27.6
2022-04-03,Houston,20.5,48.4,8.9,89.6
2023-10-31,Chicago,38.5,73.3,9.0,19.8
2020-11-06,Houston,13.7,4.6,4.0,81.5
2022-10-22,Houston,-1.2,98.9,12.1,74.8
2020-05-28,Los Angeles,36.1,79.4,29.8,40.7
2022-12-31,New York,10.1,59.4,6.2,54.2
2023-03-23,Chicago,15.2,67.9,19.0,99.9
2021-12-27,Phoenix,18.0,4.5,17.7,89.8
2022-03-25,Chicago,11.6,88.3,15.4,15.5
2023-12-29,Chicago,33.1,85.4,2.5,11.3
2021-01-14,Los Angeles,12.5,43.0,26.4,13.4
2021-11-21,Houston,3.0,45.6,10.3,23.6
2023-11-14,Houston,5.0,85.7,16.9,3.8
2020-11-03,Chicago,13.5,9.3,15.8,7.2
2022-01-27,Los Angeles,31.3,77.1,29.4,34.9
2023-07-15,Chicago,29.1,63.3,16.6,30.7
2023-05-03,New York,-7.0,10.1,15.0,78.7
2022-08-04,Los Angeles,5.1,59.0,3.6,36.7
2023-06-05,New York,3.3,75.8,3.7,32.8
2020-06-01,Chicago,2.6,81.0,15.4,15.7
2022-12-12,Chicago,16.9,43.0,23.0,6.3
2022-06-05,New York,36.1,38.3,13.2,15.7
2021-03-07,Chicago,13.3,27.6,9.8,10.0
2020-06-18,Houston,-1.2,10.3,10.4,24.8
2020-04-29,New York,5.1,82.3,14.9,57.3
2023-09-21,Los Angeles,-7.0,77.9,16.8,10.6
2020-01-24,Chicago,2.8,56.8,22.5,44.7
2022-09-04,Houston,31.5,93.5,1.5,55.7
2020-01-09,Phoenix,31.5,19.9,22.4,73.0
2023-11-27,New York,18.3,8.9,14.1,58.1
2022-11-05,Chicago,-7.8,86.8,4.3,85.0
2020-02-05,New York,5.2,35.8,10.5,41.4
2022-07-30,Phoenix,20.0,21.6,18.1,84.4
2020-07-23,Houston,-7.2,64.2,5.2,4.3
2022-11-20,Los Angeles,12.7,5.3,9.4,48.4
2020-04-03,Chicago,13.9,35.7,22.6,73.6
2022-06-18,New York,7.6,49.7,20.4,5.7
2020-06-24,Los Angeles,3.9,33.9,10.5,47.9
2022-12-05,Phoenix,9.3,4.8,19.2,92.7
2023-12-10,Chicago,-6.9,62.8,25.6,39.0
2020-08-25,Chicago,18.5,32.2,19.1,42.1
2021-10-07,Los Angeles,21.3,21.7,4.7,64.8
2023-01-07,Chicago,-1.4,8.7,29.7,50.4
2020-01-11,Chicago,21.9,21.8,18.4,56.6
2020-11-11,Phoenix,15.1,14.2,20.2,34.3
2020-07-16,Chicago,15.4,96.1,0.7,68.5
2020-10-06,Houston,-7.1,99.5,17.4,99.6
2020-09-16,New York,2.0,33.6,9.9,16.1
2023-02-14,New York,39.0,10.1,25.0,3.4
2020-01-19,Los Angeles,13.0,56.7,3.4,9.5
2022-09-13,Los Angeles,14.9,79.5,3.1,91.8
2023-01-23,New York,11.5,75.2,29.9,32.0
2021-05-14,Houston,-1.5,35.8,19.6,1.1
2023-01-30,Houston,18.2,8.1,23.7,45.7
2023-12-27,New York,19.3,46.7,7.2,91.5
2020-08-06,Los Angeles,31.4,52.5,4.3,56.1
2020-06-28,New York,27.0,22.9,6.3,62.1
2020-02-02,Houston,30.6,6.8,17.6,86.6
2023-10-13,Chicago,8.0,13.0,22.3,44.8
2022-07-14,Chicago,15.7,39.8,18.4,53.0
2022-05-31,Phoenix,17.3,27.3,19.5,75.5
2022-12-10,Phoenix,6.5,80.4,13.1,27.2
2021-05-02,Los Angeles,-3.2,34.6,22.0,49.4
2020-02-08,Los Angeles,34.4,99.0,4.6,34.4
2023-12-11,New York,22.0,3.9,3.6,51.2
2023-06-20,Los Angeles,36.2,15.0,18.4,33.4
2022-08-26,New York,29.6,45.4,16.3,27.1
2020-11-01,Chicago,33.8,1.7,6.3,53.9
2021-05-28,Phoenix,17.3,61.0,9.7,6.4
2020-04-07,Chicago,5.4,72.5,5.8,0.0
2020-12-24,New York,-6.4,35.9,14.7,70.5
2022-12-23,Chicago,19.6,39.1,8.6,20.2
2021-01-07,Phoenix,6.6,3.9,17.7,5.9
2023-04-06,Phoenix,19.4,60.4,19.3,9.7
2021-07-25,Phoenix,5.8,44.2,28.7,53.9
2022-05-17,Phoenix,2.0,13.8,28.1,48.9
2023-05-07,Phoenix,35.7,86.7,26.8,70.5
2022-04-20,Chicago,26.6,14.3,17.8,1.9
2021-01-05,Phoenix,22.1,78.3,6.9,84.7
2023-11-11,Houston,13.3,95.5,5.7,22.6
2022-02-18,Houston,21.6,35.8,12.9,39.8
2022-10-31,Chicago,30.4,1.6,10.8,56.5
2022-02-10,Phoenix,-6.1,62.0,12.4,39.4
2021-02-26,Houston,3.7,8.6,14.7,80.1
2022-03-02,Houston,28.0,72.0,13.5,42.6
2022-02-02,Houston,28.9,4.9,22.4,55.8
2021-06-16,Phoenix,34.5,17.9,29.2,83.2
2020-10-26,Phoenix,-3.2,0.5,6.2,95.2
2021-08-24,Chicago,19.8,74.7,18.1,94.5
2020-03-30,Phoenix,3.8,36.8,28.6,35.5
2023-01-05,Phoenix,11.5,38.7,28.6,73.8
2020-04-27,New York,33.7,30.2,14.4,56.6
2022-05-03,New York,19.7,11.9,28.4,65.5
2022-03-09,Houston,-1.0,68.2,1.8,85.1
2020-07-06,Houston,11.2,79.7,25.7,26.3
2020-03-26,New York,-8.0,67.9,13.8,70.3
2021-02-01,Chicago,-4.5,94.4,27.5,62.1
2023-08-08,Phoenix,2.1,10.9,29.9,76.8
2022-03-31,New York,1.8,80.8,28.4,78.3
2023-11-08,Los Angeles,27.2,76.8,19.6,13.2
2020-04-13,Houston,12.1,0.2,25.0,20.0
2020-06-17,Houston,19.8,78.7,13.1,23.7
2021-12-13,Houston,-5.4,43.8,4.1,93.4
2023-11-10,Chicago,-3.3,80.6,12.2,13.9
2020-07-27,Chicago,-9.1,99.0,17.6,54.1
2021-02-25,Houston,-2.7,36.4,7.8,47.6
2020-08-03,Houston,9.7,47.5,12.4,14.6
2020-02-07,Los Angeles,27.9,55.0,22.7,48.0
2021-11-12,Phoenix,4.2,46.1,5.7,20.1
2020-05-06,Chicago,31.2,22.0,15.6,31.5
2023-09-02,New York,29.8,5.8,15.4,50.4
2022-08-27,New York,11.2,10.6,27.2,50.7
2023-12-05,Phoenix,28.3,78.6,4.3,85.0
2020-02-24,New York,35.1,54.0,29.5,83.3
2020-04-05,New York,23.7,83.2,3.0,99.0
2023-06-10,Phoenix,5.6,38.8,13.6,93.7
2023-02-09,New York,19.6,69.1,10.4,34.7
2023-10-18,Los Angeles,30.7,56.1,0.5,92.1
2023-10-07,Los Angeles,9.6,5.7,22.1,72.6
2021-08-24,Houston,27.9,29.5,16.8,16.4
2021-08-29,Chicago,7.1,68.4,12.9,75.1
2021-08-19,Houston,-6.1,83.2,26.5,72.7
2023-08-12,Chicago,5.0,85.8,13.1,6.1
2021-10-24,Phoenix,24.3,40.3,21.6,9.0
2020-06-17,Phoenix,-2.7,72.3,28.4,86.6
2020-10-27,Los Angeles,6.3,50.7,11.5,89.4
2023-03-29,Phoenix,3.2,47.2,29.6,74.6
2020-06-14,New York,19.6,44.3,4.4,25.2
2022-10-01,Phoenix,-1.3,0.5,13.7,57.7
2023-12-03,New York,6.7,13.8,1.0,46.1
2020-03-23,Los Angeles,24.5,28.6,13.3,42.3
2020-08-12,Los Angeles,27.7,25.3,6.1,9.0
2020-02-07,New York,38.6,25.9,27.7,92.8
2023-01-02,Los Angeles,12.6,23.9,9.3,31.7
2021-01-25,Los Angeles,-0.7,92.2,21.3,78.9
2022-05-17,Phoenix,2.0,90.0,4.0,72.6
2020-07-09,New York,-8.0,19.0,6.5,68.0
2022-11-26,New York,23.7,61.9,23.3,3.7
2021-11-15,Chicago,32.3,23.0,4.4,88.4
2023-06-06,Chicago,23.0,10.3,18.6,4.7
2021-10-25,Los Angeles,1.7,71.7,19.8,48.7
2022-01-21,Chicago,18.3,14.0,23.8,83.5
2021-06-02,New York,23.8,54.7,13.3,10.2
2022-09-16,Phoenix,27.6,72.1,29.1,92.3
2022-08-14,Los Angeles,12.1,93.6,14.9,69.2
2021-04-20,Los Angeles,-4.5,52.2,26.5,88.7
2022-12-16,New York,38.0,89.8,1.5,60.5
2020-10-06,New York,38.0,56.2,8.7,99.5
2022-02-23,Chicago,23.6,75.8,6.2,35.8
2021-07-13,New York,-7.8,92.7,16.1,32.8
2021-02-01,Los Angeles,-2.8,10.2,3.4,56.9
2020-11-11,Los Angeles,8.3,3.1,13.9,22.0
2021-05-06,Houston,-7.8,74.4,4.4,9.4
2020-04-20,Los Angeles,24.3,43.0,10.8,16.4
2022-03-10,Houston,34.3,40.1,22.1,59.4
2022-08-31,New York,26.0,98.8,7.6,1.3
2022-01-16,Phoenix,-0.4,50.2,21.8,51.9
2023-03-24,New York,31.9,60.7,11.8,82.3
2023-05-06,Los Angeles,15.8,5.7,20.6,27.7
2023-12-09,Los Angeles,-1.2,34.4,18.4,41.0
2022-03-01,New York,-7.7,67.7,20.8,78.8
2023-04-16,Houston,25.8,11.3,12.1,73.4
2020-01-16,Phoenix,27.0,73.8,23.3,55.9
2020-04-08,Houston,10.8,56.7,28.1,6.3
2021-09-05,Chicago,19.2,29.7,17.8,74.4
2021-02-09,Phoenix,16.9,87.4,17.4,22.7
2021-03-06,New York,21.3,59.3,20.1,91.2
2023-04-30,Phoenix,8.6,28.3,21.7,51.1
2023-12-15,Los Angeles,-9.5,67.5,3.8,16.3
2021-07-13,New York,30.1,92.9,27.6,46.8
2022-12-16,Houston,16.2,16.3,19.0,67.7
2022-01-05,New York,14.9,5.2,20.2,10.9
2022-05-07,Phoenix,5.3,7.3,28.5,43.2
2021-02-22,Chicago,24.5,16.2,6.7,16.7
2022-04-23,Chicago,39.7,32.1,17.7,22.2
2022-01-19,Houston,-3.9,95.0,22.7,92.6
2021-11-20,New York,-2.4,1.4,20.3,91.4
2020-10-12,Houston,34.2,80.4,18.3,0.6
2023-01-27,Phoenix,7.3,0.6,23.4,40.4
2020-10-19,Houston,8.5,0.3,22.4,17.3
2020-11-14,Phoenix,27.3,65.4,6.1,91.5
2022-05-13,New York,18.4,42.7,18.4,46.5
2023-01-20,Phoenix,0.9,23.2,16.1,35.1
2022-07-11,Los Angeles,29.1,66.0,20.5,98.9
2021-02-21,New York,25.5,98.6,21.3,38.0
2020-12-28,Houston,19.8,13.1,28.6,98.9
2021-03-15,Los Angeles,4.1,76.5,16.1,81.9
2021-09-27,Houston,24.6,6.5,9.6,38.8
2021-10-09,New York,31.8,10.2,0.3,89.6
2023-02-23,New York,10.8,92.4,11.8,69.2
2022-10-15,Phoenix,22.7,42.4,27.6,92.2
2021-04-18,Phoenix,24.5,43.7,29.8,25.3
2021-08-03,Chicago,0.9,23.9,27.7,87.9
2021-10-22,New York,8.6,44.6,20.2,75.3
2023-08-15,Los Angeles,25.3,68.8,11.5,48.3
2022-01-06,Los Angeles,17.5,51.2,7.0,96.5
2020-01-13,Chicago,-9.0,41.0,16.8,29.5
2022-08-12,Los Angeles,23.6,73.0,19.8,85.0
2022-04-24,Los Angeles,7.3,75.3,1.9,27.4
2021-04-13,Phoenix,3.0,7.8,17.0,23.0
2020-09-22,Houston,31.1,28.0,23.0,28.7
2023-04-19,Phoenix,2.8,83.4,8.0,66.8
2023-08-08,Chicago,12.6,89.9,2.0,34.2
2023-05-09,Chicago,15.2,69.6,25.7,4.0
2023-08-22,Phoenix,32.2,93.1,24.0,44.8
2023-08-08,Houston,6.0,44.5,2.8,65.2
2021-06-26,New York,30.3,77.7,20.2,31.3
2023-09-21,Houston,-3.1,72.8,27.1,33.7
2021-05-07,Houston,-8.6,70.9,7.9,92.3
2020-04-10,Houston,36.0,4.6,29.0,98.8
2021-09-29,Phoenix,5.2,88.7,17.7,7.6
2022-11-16,Chicago,0.5,64.8,1.6,55.0
2022-01-07,Houston,4.2,67.2,28.7,72.7
2021-10-12,New York,7.5,80.6,19.6,26.2
2023-12-09,Phoenix,-8.9,72.0,6.7,66.9
2023-03-31,Phoenix,-4.0,36.8,20.3,42.2
2020-07-19,Phoenix,19.5,97.4,11.4,84.0
2022-03-28,Los Angeles,32.7,86.5,20.5,12.9
2021-03-17,New York,13.1,34.7,22.2,72.3
2020-11-03,Houston,2.9,73.0,18.9,20.5
2022-04-02,Houston,-9.9,54.5,11.0,55.9
2020-06-24,Chicago,36.1,87.4,13.9,35.7
2022-04-14,New York,16.7,47.6,21.3,84.2
2022-04-30,Phoenix,9.2,0.8,4.7,62.7
2022-01-15,New York,21.2,69.0,4.9,34.2
2020-06-08,Chicago,23.3,63.7,7.1,37.2
2022-06-08,Houston,7.7,44.2,19.0,44.4
2020-05-02,Chicago,3.1,67.2,12.0,85.2
2021-07-16,Los Angeles,0.2,30.7,14.9,91.0
2021-02-08,Houston,29.0,7.9,9.0,32.5
2020-08-03,New York,25.9,2.4,5.2,33.6
2022-11-21,New York,-9.4,89.8,3.3,45.2
2020-08-10,New York,13.6,27.9,13.7,5.2
2022-06-16,Chicago,22.4,58.0,29.9,66.1
2022-09-26,New York,37.3,38.8,22.4,43.9
2021-07-29,New York,22.1,30.1,19.2,54.3
2020-09-03,Phoenix,19.6,12.5,24.7,27.2
2021-10-03,Houston,-4.4,40.9,13.8,95.4
2023-10-31,Chicago,25.7,10.3,23.9,45.7
2022-03-16,New York,33.2,44.4,11.1,91.5
2023-08-04,Los Angeles,12.3,18.2,10.1,70.6
2023-08-05,Los Angeles,15.2,40.7,8.3,39.3
2022-10-17,Houston,19.9,85.5,25.4,92.9
2020-08-08,New York,10.4,7.3,15.4,80.2
2021-04-24,Chicago,-0.6,90.5,22.4,38.9
2023-07-09,Phoenix,14.1,60.5,1.4,55.9
2020-02-11,Phoenix,4.9,80.0,13.4,14.1
2021-12-27,New York,-2.2,57.9,7.5,7.4
2020-07-25,Phoenix,-4.1,29.2,5.9,66.0
2023-11-20,Houston,1.5,70.9,9.1,76.9
2021-02-13,Los Angeles,0.4,2.0,29.3,76.2
2021-08-13,Los Angeles,-9.5,8.7,1.5,44.0
2021-01-27,Houston,35.1,60.8,22.1,0.4
2020-05-28,Phoenix,10.7,31.7,9.1,75.9
2020-12-03,Phoenix,9.7,24.2,24.6,34.2
2023-10-06,Los Angeles,29.2,94.1,25.8,17.3
2023-01-01,Houston,39.9,88.6,12.1,66.1
2021-08-19,Houston,36.8,78.4,5.5,49.0
2021-02-12,Chicago,35.2,93.2,27.2,24.1
2021-07-28,Los Angeles,-8.1,45.1,0.1,17.5
2022-01-29,Phoenix,25.1,80.2,11.6,57.4
2021-11-24,New York,31.1,35.1,18.4,15.9
2022-04-26,Houston,30.8,66.1,24.5,34.2
2021-09-01,Phoenix,12.8,2.7,17.7,57.5
2023-08-15,Houston,-6.8,36.9,3.2,71.0
2022-04-06,Phoenix,35.7,35.2,15.0,33.8
2021-11-13,New York,-5.1,84.5,17.8,12.9
2020-06-05,Chicago,11.4,47.3,8.2,24.5
2023-12-22,Los Angeles,15.1,46.5,30.0,94.6
2022-04-27,New York,33.5,69.4,26.9,7.0
2023-10-10,Phoenix,1.9,17.0,1.8,84.9
2023-09-13,New York,1.2,38.4,26.5,77.5
2023-12-28,Los Angeles,26.3,28.0,3.0,8.7
2021-06-20,Houston,20.9,75.5,7.8,40.0
2023-09-20,New York,-8.0,85.5,0.9,80.9
2022-04-02,Los Angeles,20.4,24.6,5.3,80.4
2021-09-16,Houston,4.7,67.7,13.7,27.1
2020-04-12,Chicago,-4.7,45.7,21.6,39.1
2021-12-04,New York,36.9,75.9,7.6,85.8
2022-07-10,New York,-4.9,46.4,28.2,4.6
2022-12-01,Houston,19.8,86.7,29.4,57.0
2021-05-04,Los Angeles,36.4,90.4,27.0,87.3
2023-07-29,Houston,36.6,44.9,24.7,10.5
2020-08-01,Houston,-9.1,84.6,10.1,73.8
2021-06-08,Phoenix,-2.2,21.6,22.0,18.5
2023-04-19,Phoenix,33.1,86.6,17.2,99.8
2021-10-05,Chicago,23.6,80.1,21.6,18.6
2021-08-07,Phoenix,22.4,66.2,23.2,64.3
2020-06-24,Houston,-8.3,87.8,13.9,93.3
2023-11-22,Los Angeles,30.9,76.5,13.1,87.3
2021-09-09,Los Angeles,-8.5,79.2,12.5,98.2
2021-10-24,New York,33.4,7.3,1.4,98.4
2021-10-26,Phoenix,-7.3,28.8,25.9,32.4
2023-11-04,Houston,26.3,55.6,29.2,93.9
2020-11-22,Chicago,13.7,21.7,25.6,53.3
2023-11-09,Chicago,39.1,81.2,1.0,83.3
2020-01-14,Houston,8.9,84.9,27.0,58.3
2022-11-23,Chicago,9.5,86.5,12.3,46.6
2021-11-08,Houston,17.4,6.2,22.1,29.2
2023-06-27,Chicago,5.9,77.0,23.7,39.6
2023-01-25,New York,16.8,89.5,18.0,54.9
2020-03-12,Phoenix,-5.2,36.7,26.7,10.4
2020-10-03,Los Angeles,32.0,29.7,19.9,5.3
2022-05-31,Phoenix,17.8,16.8,6.3,27.9
2020-03-12,Houston,3.4,90.7,0.3,45.8
2021-10-01,Phoenix,35.9,52.2,8.1,11.2
2021-01-27,Phoenix,28.2,13.6,22.1,39.8
2020-01-11,Houston,-5.2,81.5,15.0,1.4
2020-05-30,New York,33.1,50.9,20.1,12.8
2022-09-19,Los Angeles,33.4,7.4,24.8,53.2
2022-11-28,Los Angeles,18.5,27.4,21.1,22.8
2021-07-08,New York,8.2,33.4,23.8,69.9
2022-10-20,New York,5.5,89.9,27.3,48.1
2023-02-27,Houston,26.5,20.2,1.1,28.5
2021-11-29,Houston,9.6,75.6,14.9,54.0
2020-03-06,Los Angeles,3.8,78.3,26.8,88.2
2020-04-18,Los Angeles,3.3,68.7,4.1,4.8
2020-07-17,Houston,-1.0,66.6,8.9,11.0
2021-06-26,Houston,-2.6,37.4,11.4,20.8
2023-12-18,New York,10.5,22.9,15.9,17.7
2020-01-07,Chicago,15.9,33.7,29.2,6.3
2022-10-06,Chicago,21.2,34.9,5.9,35.7
2022-11-07,Phoenix,3.5,2.2,10.6,36.7
2022-02-20,Houston,-9.0,57.7,9.0,83.0
2023-06-04,New York,35.9,85.0,1.1,67.2
2020-12-09,Houston,13.0,74.8,24.1,89.9
2021-02-16,Phoenix,-4.5,55.8,1.2,79.8
2023-04-15,Los Angeles,-1.9,34.2,21.2,49.6
2023-04-10,Los Angeles,13.6,62.8,8.6,18.1
2023-08-23,Phoenix,35.2,16.6,2.7,56.0
2021-02-08,New York,23.1,75.2,12.9,27.6
2020-11-18,Houston,25.7,6.0,5.1,84.7
2023-05-10,Chicago,17.8,89.9,2.8,49.1
2021-03-05,Phoenix,-4.0,3.2,25.3,19.6
2023-06-12,Phoenix,39.9,73.2,8.1,93.8
2021-10-23,Los Angeles,32.1,41.7,21.2,68.9
2023-03-17,New York,2.7,92.1,1.7,43.6
2021-04-20,Houston,14.7,42.6,18.1,71.1
2021-12-01,Chicago,3.5,66.2,15.5,90.0
2020-03-03,Houston,0.5,80.5,8.5,28.7
2021-10-23,New York,8.4,24.6,22.7,18.1
2021-03-27,Phoenix,10.6,11.0,1.4,57.1
2022-09-02,New York,13.3,35.5,13.7,29.4
2020-05-21,Chicago,4.1,27.3,29.2,80.7
2021-10-15,Houston,5.4,30.3,25.2,65.6
2020-06-19,Chicago,16.2,30.4,1.4,34.2
2022-01-04,New York,31.8,54.7,1.9,27.6
2022-08-12,Phoenix,27.5,56.5,21.7,83.7
2023-10-15,Los Angeles,9.6,77.8,28.5,52.1
2021-05-17,Chicago,20.3,78.4,7.1,43.8
2020-03-28,New York,-7.3,18.8,20.1,73.0
2022-09-18,Los Angeles,-8.1,25.9,27.7,7.0
2022-05-08,Los Angeles,26.7,96.4,1.2,0.0
2023-09-28,Chicago,6.9,77.2,9.4,40.5
2023-11-03,Houston,1.4,31.8,0.5,39.5
2021-04-04,Los Angeles,13.8,81.3,11.6,50.9
2020-05-03,Houston,8.5,42.6,0.2,6.7
2022-10-09,Los Angeles,19.1,12.9,3.4,40.8
2023-12-16,Phoenix,-2.0,59.5,17.8,63.9
2020-05-25,Phoenix,15.4,41.6,23.8,59.6
2022-02-02,New York,14.6,11.5,4.9,11.5
2020-03-27,Phoenix,3.6,38.1,23.7,47.4
2023-06-23,Houston,20.0,12.3,27.6,51.4
2022-05-05,Chicago,-6.3,42.5,28.7,5.5
2022-03-07,New York,3.4,34.8,25.0,26.0
2020-01-09,Los Angeles,38.9,14.8,2.6,39.8
2023-04-01,Chicago,-9.3,54.6,27.3,43.3
2021-03-26,Los Angeles,35.6,13.1,12.4,52.6
2021-12-07,Chicago,14.9,48.7,13.3,70.9
2020-03-05,Los Angeles,15.0,21.5,6.3,68.1
